PulseType,PulseIndex,SOC,C_rate,R0,R1,C1,R2,C2
charge,60,40.092058429882016,1.9994000000000007,0.0062386275019495,0.0086052437048934,13.885407786506356,0.0030683942485124,1672.9169091761626
WLTP_augmented,-1,46.0,0.25,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,46.0,2.44,0.0059857493730890166,0.00849192574503281,11.881999070013,0.002926713054982949,1652.383303459252
WLTP_augmented,-1,46.0,2.55,0.005996371557377049,0.008468178647549863,11.464988061996271,0.0028928965183276493,1654.6978879638714
WLTP_augmented,-1,46.0,3.32,0.006037312109783343,0.008354894204634627,8.647172014649865,0.002654034634777232,1685.9941072187094
WLTP_augmented,-1,46.0,5.29,0.0075927617678293305,0.009915129296931753,8.868158403089254,0.0035625838736345083,1987.0861067288035
WLTP_augmented,-1,46.0,7.6,0.007832608405512285,0.009476610997795202,7.655904014889499,0.003307128231664785,1988.3319859315106
WLTP_augmented,-1,46.5,2.07,0.005925017861195271,0.008570262042652389,13.25648243241498,0.0030399322807768015,1642.0754671866998
WLTP_augmented,-1,46.5,2.44,0.005960747026527746,0.008490385442027933,11.853809041813252,0.0029261857483907955,1649.8608877931483
WLTP_augmented,-1,46.5,2.55,0.00597136921081578,0.008466638344544988,11.436798033796522,0.0028923692117354964,1652.1754722977682
WLTP_augmented,-1,46.5,3.6,0.005996133625138803,0.00836137946819834,7.688457692854536,0.0025646533401431516,1708.884210458361
WLTP_augmented,-1,46.5,4.37,0.006541983728818979,0.008657321159048567,6.487520629510919,0.00291348247696276,1707.155743455592
WLTP_augmented,-1,46.5,4.8,0.007238834140901493,0.00958195327389776,8.297085691054292,0.0033721427561814853,1911.1193165148454
WLTP_augmented,-1,46.5,4.83,0.0072874516115119005,0.009646462491212818,8.423334416278248,0.003404142310545582,1925.3493332399094
WLTP_augmented,-1,46.5,4.94,0.00746571567041673,0.009882996288034707,8.886246408766091,0.003521474009880606,1977.5260612318118
WLTP_augmented,-1,46.5,5.18,0.0075801392885240125,0.009975529134578644,9.039599583736607,0.0035644027269909366,2005.6144049627135
WLTP_augmented,-1,46.5,5.29,0.0075915605569851045,0.009954647310810236,8.981873184298522,0.003552238172611426,2005.673732543795
WLTP_augmented,-1,46.5,5.81,0.007645552007892091,0.009855933234814129,8.708984750591217,0.00349473300645374,2005.9541901998155
WLTP_augmented,-1,46.5,7.6,0.00783140719466806,0.009516129011673684,7.769618796098767,0.003296782530641703,2006.919611746502
WLTP_augmented,-1,46.5,7.67,0.007838675274597846,0.009502840578366515,7.732883814638168,0.0032890414505820148,2006.957365661735
WLTP_augmented,-1,47.0,2.07,0.005900015514634,0.008568721739647513,13.228292404215232,0.0030394049741846486,1639.5530515205967
WLTP_augmented,-1,47.0,2.33,0.005925122495678442,0.008512592236506005,12.242630021630236,0.002959474978453942,1645.0238876224253
WLTP_augmented,-1,47.0,3.6,0.00599513354681001,0.00832180786732378,7.587530481368258,0.0025656676262349205,1695.5194740606134
WLTP_augmented,-1,47.0,3.65,0.0059879588313964845,0.008330032307402042,7.434354211670214,0.0025495255582481616,1701.9935525672915
WLTP_augmented,-1,47.0,4.03,0.005988537252905362,0.00840514697788934,6.363079204595552,0.0024772314539722408,1742.0334816927739
WLTP_augmented,-1,47.0,4.37,0.00654076280436145,0.008696808757516295,6.601173893744222,0.0029031214750743347,1725.7372112443636
WLTP_augmented,-1,47.0,4.61,0.006929702569244714,0.009212882496036775,7.6111636955358755,0.0031591179099871125,1839.5773450448773
WLTP_augmented,-1,47.0,4.72,0.007107966628149543,0.00944941629285866,8.074075688023711,0.0032764496093221343,1891.7540730367791
WLTP_augmented,-1,47.0,4.83,0.007286230687054371,0.009685950089680546,8.536987680511553,0.0033937813086571574,1943.930801028681
WLTP_augmented,-1,47.0,4.94,0.007464494745959201,0.009922483886502433,8.999899672999394,0.0035111130079921804,1996.1075290205833
WLTP_augmented,-1,47.0,5.65,0.0076277380429226405,0.009925824810537566,8.906665203710425,0.003502081202709946,2024.4555213514154
WLTP_augmented,-1,47.0,5.81,0.007644350797047866,0.009895451248692611,8.822699531800486,0.0034843873054306576,2024.541816014807
WLTP_augmented,-1,47.0,6.85,0.007752333698861837,0.009698023096700396,8.276922664385879,0.0033693769731152844,2025.1027313268478
WLTP_augmented,-1,47.0,7.67,0.007837474063753621,0.009542358592244997,7.846598595847437,0.003278695749558933,2025.5449914767266
WLTP_augmented,-1,47.5,0.25,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,47.5,0.96,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,47.5,1.07,0.005528424444047291,0.008853322858141355,13.950700340725641,0.0035788043444326127,1401.9055836012026
WLTP_augmented,-1,47.5,1.84,0.005913294270161434,0.008634790611294744,13.604509622616117,0.0031519614105212884,1599.4609720829453
WLTP_augmented,-1,47.5,1.88,0.005901977177791199,0.00862164936770073,13.570190425718458,0.003129030500895868,1608.5159586207442
WLTP_augmented,-1,47.5,1.89,0.005899147904698639,0.008618364056802226,13.561610626494042,0.003123297773489513,1610.7797052551937
WLTP_augmented,-1,47.5,1.9,0.005896318631606082,0.008615078745903724,13.553030827269628,0.0031175650460831573,1613.0434518896434
WLTP_augmented,-1,47.5,1.91,0.005893489358513523,0.00861179343500522,13.544451028045215,0.0031118323186768025,1615.307198524093
WLTP_augmented,-1,47.5,1.93,0.005887830812328405,0.008605222813208213,13.527291429596385,0.0031003668638640925,1619.8346917929923
WLTP_augmented,-1,47.5,1.98,0.005873684446865611,0.008588796258715697,13.484392433474312,0.003071703226832317,1631.153424965241
WLTP_augmented,-1,47.5,1.99,0.005870855173773054,0.008585510947817194,13.475812634249898,0.0030659704994259623,1633.4171715996906
WLTP_augmented,-1,47.5,2.02,0.005870184902487261,0.008577975571862158,13.389652834204904,0.0030542488206176314,1635.9785519887566
WLTP_augmented,-1,47.5,2.04,0.005872116208721447,0.008573657917774348,13.313832650929136,0.0030481003594075773,1636.3993855350511
WLTP_augmented,-1,47.5,2.2,0.0058875666585949515,0.008539116685071884,12.707271184722984,0.002998912669727142,1639.7660539054075
WLTP_augmented,-1,47.5,2.24,0.005891429271063328,0.008530481376896265,12.555630818171446,0.0029866157473070337,1640.6077209979962
WLTP_augmented,-1,47.5,2.25,0.005892394924180422,0.008528322549852361,12.517720726533563,0.002983541516702007,1640.8181377711435
WLTP_augmented,-1,47.5,2.33,0.0059001201491171735,0.008511051933501127,12.214439993430489,0.002958947671861789,1642.5014719563217
WLTP_augmented,-1,47.5,2.61,0.005927158436395804,0.00845060477627181,11.152957427569723,0.0028728692149210277,1648.393141604445
WLTP_augmented,-1,47.5,2.79,0.005944540192503496,0.008411745889481534,10.4705757780878,0.002817533064030539,1652.1806435210956
WLTP_augmented,-1,47.5,2.81,0.005946471498737683,0.008407428235393725,10.39475559481203,0.0028113846028204837,1652.6014770673899
WLTP_augmented,-1,47.5,3.24,0.005987994582772722,0.008314598672505842,8.764621654382996,0.0026791926868043148,1661.6493983127216
WLTP_augmented,-1,47.5,3.6,0.005994133468481217,0.008282236266449219,7.486603269881979,0.002566681912326689,1682.154737662866
WLTP_augmented,-1,47.5,3.65,0.005986958753067692,0.008290460706527482,7.333427000183935,0.0025505398443399305,1688.6288161695445
WLTP_augmented,-1,47.5,4.03,0.00598753717457657,0.008365575377014779,6.262151993109274,0.0024782457400640092,1728.6687452950266
WLTP_augmented,-1,47.5,4.18,0.006231287059072555,0.008450946350775704,6.249660937371078,0.0026723690182448327,1703.9812205842873
WLTP_augmented,-1,47.5,4.28,0.006393689468072698,0.008542768704038844,6.336080982305659,0.002796761810093619,1701.628628857943
WLTP_augmented,-1,47.5,4.61,0.006928481644787186,0.009252370094504504,7.72481695976918,0.0031487569080986873,1858.1588128336493
WLTP_augmented,-1,47.5,6.7,0.007735558031025212,0.009766016324808523,8.469355263010714,0.0033756193007915348,2043.6094558949098
WLTP_augmented,-1,47.5,6.85,0.0077511324880176116,0.009737541110578878,8.390637445595146,0.0033590312720922022,2043.6903571418393
WLTP_augmented,-1,48.0,0.25,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,48.0,0.96,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,48.0,1.07,0.005458420767037562,0.008849211399273714,13.899032163680952,0.003577188665733659,1397.6474786725155
WLTP_augmented,-1,48.0,1.47,0.005704937209650364,0.008738349739753914,13.743496724852166,0.0033565787277657737,1502.0703894333546
WLTP_augmented,-1,48.0,1.84,0.0058882919236001655,0.008633250308289868,13.57631959441637,0.003151434103929136,1596.938556416842
WLTP_augmented,-1,48.0,1.87,0.005879804104322489,0.008623394375594357,13.550580196743125,0.0031342359217100707,1603.7297963201909
WLTP_augmented,-1,48.0,1.88,0.00587697483122993,0.008620109064695854,13.542000397518713,0.003128503194303716,1605.9935429546406
WLTP_augmented,-1,48.0,1.89,0.00587414555813737,0.00861682375379735,13.533420598294295,0.0031227704668973597,1608.2572895890903
WLTP_augmented,-1,48.0,1.9,0.005871316285044812,0.008613538442898847,13.524840799069882,0.0031170377394910053,1610.5210362235398
WLTP_augmented,-1,48.0,1.91,0.005868487011952253,0.008610253132000345,13.516260999845466,0.00311130501208465,1612.7847828579895
WLTP_augmented,-1,48.0,1.92,0.005865657738859695,0.008606967821101841,13.507681200621054,0.003105572284678295,1615.0485294924392
WLTP_augmented,-1,48.0,1.93,0.005862828465767136,0.008603682510203338,13.499101401396636,0.0030998395572719396,1617.3122761268887
WLTP_augmented,-1,48.0,1.94,0.005859999192674576,0.008600397199304834,13.490521602172223,0.003094106829865585,1619.5760227613387
WLTP_augmented,-1,48.0,1.95,0.005857169919582018,0.00859711188840633,13.481941802947807,0.003088374102459229,1621.8397693957886
WLTP_augmented,-1,48.0,1.98,0.005848682100304341,0.008587255955710821,13.456202405274563,0.003071175920240164,1628.6310092991373
WLTP_augmented,-1,48.0,1.99,0.005845852827211783,0.008583970644812318,13.44762260605015,0.003065443192833809,1630.894755933587
WLTP_augmented,-1,48.0,2.02,0.005845182555925992,0.008576435268857282,13.361462806005159,0.003053721514025479,1633.4561363226533
WLTP_augmented,-1,48.0,2.04,0.0058471138621601785,0.008572117614769472,13.285642622729391,0.0030475730528154244,1633.8769698689478
WLTP_augmented,-1,48.0,2.05,0.005848079515277273,0.00856995878772557,13.247732531091506,0.0030444988222103975,1634.087386642095
WLTP_augmented,-1,48.0,2.1,0.005852907780862743,0.008559164652506049,13.058182072902081,0.0030291276691852614,1635.1394705078314
WLTP_augmented,-1,48.0,2.24,0.0058664269245020575,0.00852894107389139,12.5274407899717,0.002986088440714881,1638.0853053318929
WLTP_augmented,-1,48.0,2.25,0.005867392577619152,0.008526782246847487,12.489530698333818,0.0029830142101098535,1638.2957221050403
WLTP_augmented,-1,48.0,2.26,0.005868358230736245,0.008524623419803581,12.451620606695931,0.0029799399795048267,1638.5061388781871
WLTP_augmented,-1,48.0,2.3,0.005872220843204621,0.008515988111627964,12.299980240144395,0.002967643057084718,1639.3478059707763
WLTP_augmented,-1,48.0,2.56,0.005897327824249064,0.008459858608486453,11.314317857559395,0.002887713061354011,1644.818642072605
WLTP_augmented,-1,48.0,2.78,0.005918572192825132,0.008412364413520564,10.480295841525939,0.002820079988043413,1649.4478110818447
WLTP_augmented,-1,48.0,2.79,0.005919537845942225,0.008410205586476658,10.442385749888054,0.0028170057574383855,1649.6582278549918
WLTP_augmented,-1,48.0,2.81,0.005921469152176413,0.00840588793238885,10.366565566612284,0.0028108572962283313,1650.0790614012863
WLTP_augmented,-1,48.0,2.9,0.0059301600302302596,0.008386458488993711,10.025374741871325,0.0027831892207830864,1651.9728123596117
WLTP_augmented,-1,48.0,3.17,0.005956232664391796,0.008328170158808296,9.001802267648443,0.002700184994447352,1657.6540652345875
WLTP_augmented,-1,48.0,3.6,0.005993133390152425,0.008242664665574658,7.385676058395701,0.002567696198418458,1668.7900012651185
WLTP_augmented,-1,48.0,4.18,0.006230286980743762,0.008411374749901144,6.148733725884799,0.0026733833043366016,1690.61648418654
WLTP_augmented,-1,48.0,4.28,0.0063924685436151695,0.00858225630250657,6.449734246538963,0.0027864008082051943,1720.2100966467149
WLTP_augmented,-1,48.0,4.72,0.007105524779234485,0.009528391489794116,8.301382216490321,0.003255727605545285,1928.9170086143224
WLTP_augmented,-1,48.0,4.74,0.007137936426308091,0.009571397634670823,8.385548033306293,0.0032770606417880164,1938.403686431032
WLTP_augmented,-1,48.0,5.82,0.0076429866724922425,0.009972588928834264,9.044881239724653,0.0034625900348045384,2061.722461061251
WLTP_augmented,-1,48.0,5.83,0.007644024969625069,0.009970690581218954,9.03963338523028,0.003461484166224582,2061.7278544777128
WLTP_augmented,-1,48.0,7.64,0.007831956750666693,0.00962708966284789,8.089771721749088,0.003261321953252635,2062.704062857323
WLTP_augmented,-1,48.5,0.96,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,48.5,0.97,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,48.5,0.99,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,48.5,1.02,0.005357602534701231,0.008858957647846047,13.86680591648986,0.00360314922928069,1380.3365098987233
WLTP_augmented,-1,48.5,1.04,0.005369928356831871,0.008853414564870057,13.859029144548419,0.0035921187323822955,1385.5576554367653
WLTP_augmented,-1,48.5,1.06,0.005382254178962513,0.008847871481894067,13.85125237260698,0.003581088235483902,1390.7788009748076
WLTP_augmented,-1,48.5,1.07,0.005388417090027832,0.008845099940406071,13.84736398663626,0.003575572987034705,1393.3893737438284
WLTP_augmented,-1,48.5,1.09,0.005400742912158472,0.008839556857430082,13.839587214694822,0.0035645424901363104,1398.6105192818704
WLTP_augmented,-1,48.5,1.35,0.005560978599856794,0.008767496778742213,13.738489179456113,0.0034211460304571857,1466.485411276416
WLTP_augmented,-1,48.5,1.87,0.005854801757761218,0.008621854072589481,13.522390168543378,0.0031337086151179173,1601.2073806540873
WLTP_augmented,-1,48.5,1.93,0.005837826119205866,0.00860214220719846,13.470911373196888,0.0030993122506797867,1614.7898604607853
WLTP_augmented,-1,48.5,1.94,0.005834996846113307,0.008598856896299958,13.462331573972476,0.003093579523273432,1617.053607095235
WLTP_augmented,-1,48.5,2.1,0.005827905434301474,0.008557624349501173,13.029992044702336,0.0030286003625931085,1632.6170548417278
WLTP_augmented,-1,48.5,2.25,0.005842390231057881,0.00852524194384261,12.461340670134069,0.0029824869035177007,1635.7733064389367
WLTP_augmented,-1,48.5,2.26,0.005843355884174976,0.008523083116798705,12.423430578496184,0.002979412672912674,1635.983723212084
WLTP_augmented,-1,48.5,2.3,0.005847218496643352,0.008514447808623088,12.271790211944648,0.002967115750492565,1636.825390304673
WLTP_augmented,-1,48.5,2.9,0.005905157683668989,0.008384918185988834,9.997184713671578,0.0027826619141909335,1649.450396693508
WLTP_augmented,-1,48.5,3.78,0.005966304336334937,0.008232701048981847,6.733314275996464,0.002510599039757895,1678.7319474914134
WLTP_augmented,-1,48.5,4.36,0.0065208942074520635,0.008793768480481126,6.900050778036151,0.002861371951287695,1776.7382757023242
WLTP_augmented,-1,48.5,4.72,0.007104303854776956,0.009567879088261844,8.415035480723624,0.0032453666036568593,1947.498476403094
WLTP_augmented,-1,48.5,5.53,0.007611674844796045,0.010067159023556729,9.310783801270686,0.0034843145226001655,2080.153677798846
WLTP_augmented,-1,48.5,7.29,0.007794415140173535,0.009733049843262212,8.38716141026135,0.003289681652527996,2081.1029190961467
WLTP_augmented,-1,48.5,7.64,0.007830755539822466,0.00966660767672637,8.203486502958356,0.0032509762522295524,2081.291688672314
WLTP_augmented,-1,49.0,0.78,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,49.0,0.96,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,49.0,0.97,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,49.0,0.99,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,49.0,1.02,0.005287598857691502,0.008854846188978405,13.815137739445168,0.003601533550581736,1376.0784049700364
WLTP_augmented,-1,49.0,1.04,0.005299924679822142,0.008849303106002415,13.80736096750373,0.0035905030536833417,1381.2995505080785
WLTP_augmented,-1,49.0,1.06,0.005312250501952782,0.008843760023026427,13.799584195562293,0.0035794725567849482,1386.5206960461205
WLTP_augmented,-1,49.0,1.07,0.0053184134130181025,0.00884098848153843,13.795695809591571,0.003573957308335751,1389.1312688151413
WLTP_augmented,-1,49.0,1.09,0.005330739235148743,0.008835445398562439,13.78791903765013,0.0035629268114373562,1394.3524143531831
WLTP_augmented,-1,49.0,1.18,0.005386205434736623,0.008810501525170485,13.752923563913654,0.003513289575394583,1417.847569274372
WLTP_augmented,-1,49.0,1.35,0.005490974922847064,0.00876338531987457,13.68682100241142,0.0034195303517582315,1462.2273063477287
WLTP_augmented,-1,49.0,1.67,0.005688188076937306,0.008674695992258731,13.562392651348393,0.003243042401383924,1545.7656349564002
WLTP_augmented,-1,49.0,2.18,0.005810628312676954,0.008538813430145061,12.698521283399513,0.0030034792111607385,1631.7779733608024
WLTP_augmented,-1,49.0,2.61,0.005852151396711994,0.00844598386725718,11.068387342970482,0.0028712872951445695,1640.8258946061342
WLTP_augmented,-1,49.0,3.1,0.005899468399449598,0.008340201342105875,9.210792852714139,0.002720649995498237,1651.1363164903498
WLTP_augmented,-1,49.0,3.11,0.005900434052566693,0.00833804251506197,9.172882761076256,0.0027175757648932103,1651.3467332634973
WLTP_augmented,-1,49.0,3.21,0.005910090583737633,0.008316454244622927,8.79378184469741,0.002686833458842938,1653.4509009949697
WLTP_augmented,-1,49.0,3.32,0.0059207127680256655,0.00829270714713998,8.37677083668068,0.002653016922187639,1655.7654854995894
WLTP_augmented,-1,49.0,3.36,0.00592457538049404,0.008284071838964364,8.225130470129143,0.0026407199997675298,1656.6071525921782
WLTP_augmented,-1,49.0,4.36,0.0065196732829945325,0.008833256078948852,7.013704042269455,0.0028510109493992694,1795.3197434910958
WLTP_augmented,-1,49.0,4.99,0.0075406401658131,0.01018794964256511,9.664927271972537,0.003523001591045309,2094.150094717443
WLTP_augmented,-1,49.0,5.53,0.00761047363395182,0.010106677037435209,9.424498582479954,0.0034739688215770837,2098.7413036138373
WLTP_augmented,-1,49.0,5.98,0.00765719700492902,0.01002125139474627,9.188345130233248,0.0034242047354790858,2098.9840073546243
WLTP_augmented,-1,49.0,6.6,0.007721571427164273,0.009903553842597066,8.862978151582233,0.003355640883521844,2099.318399175264
WLTP_augmented,-1,49.0,7.29,0.00779321392932931,0.009772567857140695,8.500876191470617,0.0032793359515049135,2099.6905449111377
WLTP_augmented,-1,49.5,0.77,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,49.5,0.78,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
WLTP_augmented,-1,49.5,1.25,0.005359342135184134,0.00878698927588688,13.674036685073927,0.0034730671575512488,1431.8634737288319
WLTP_augmented,-1,49.5,1.31,0.005396319601576055,0.008770360026958909,13.650706369249608,0.003439975666856066,1447.5269103429578
WLTP_augmented,-1,49.5,1.32,0.005402482512641374,0.008767588485470913,13.64681798327889,0.0034344604184068685,1450.1374831119788
WLTP_augmented,-1,49.5,1.65,0.005605858577796937,0.008676127616367081,13.518501246245142,0.0032524572195833643,1536.286384489671
WLTP_augmented,-1,49.5,1.72,0.0056489989552541775,0.008656726825951117,13.491282544450105,0.0032138504804389845,1554.560393872818
WLTP_augmented,-1,49.5,1.73,0.005655161866319497,0.008653955284463121,13.487394158479386,0.0032083352319897873,1557.1709666418387
WLTP_augmented,-1,49.5,2.18,0.005785625966115685,0.008537273127140187,12.670331255199766,0.0030029519045685856,1629.255557694699
WLTP_augmented,-1,49.5,2.51,0.005817492518979785,0.008466031834691346,11.419298231149577,0.002901502294602688,1636.1993112085584
WLTP_augmented,-1,49.5,3.04,0.005868672134185765,0.008351614001364423,9.4100633743417,0.0027385680725362472,1647.3514001853628
WLTP_augmented,-1,49.5,3.05,0.005869637787302859,0.008349455174320519,9.372153282703817,0.0027354938419312204,1647.56181695851
WLTP_augmented,-1,49.5,3.06,0.0058706034404199525,0.008347296347276614,9.33424319106593,0.002732419611326193,1647.7722337316575
WLTP_augmented,-1,49.5,3.1,0.0058744660528883275,0.008338661039100997,9.182602824514392,0.0027201226889060843,1648.6139008242462
WLTP_augmented,-1,49.5,3.11,0.005875431706005423,0.008336502212057093,9.144692732876509,0.0027170484583010574,1648.8243175973935
WLTP_augmented,-1,49.5,3.21,0.005885088237176362,0.008314913941618051,8.765591816497665,0.002686306152250785,1650.9284853288664
WLTP_augmented,-1,49.5,3.36,0.0058995730339327715,0.008282531535959488,8.196940441929396,0.0026401926931753773,1654.0847369260748
WLTP_augmented,-1,49.5,3.64,0.005926611321211401,0.00822208437873017,7.135457876068629,0.002554114236234616,1659.9764065741983
WLTP_augmented,-1,49.5,3.65,0.005927576974328496,0.008219925551686266,7.097547784430746,0.002551040005629589,1660.1868233473454
WLTP_augmented,-1,49.5,4.49,0.006729128064515439,0.009152283619115173,7.6744351158065705,0.002979314683088599,1875.5646170884788
WLTP_augmented,-1,49.5,5.46,0.00760200434317781,0.01015948348462086,9.574948345149823,0.003471364200613691,2117.291175513595
WLTP_augmented,-1,49.5,5.87,0.007644574525623702,0.01008165123239316,9.359786310880603,0.0034260235888355145,2117.512305588534
WLTP_augmented,-1,49.5,5.98,0.007655995794084795,0.010060769408624751,9.302059911442518,0.003413859034456003,2117.5716331696153
WLTP_augmented,-1,50.0,0.0,0.0051214340015203,0.0088517676136557,13.710482994535337,0.0036097602445277,1361.2045990161116
